date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
5/1/20 12:14,realDonaldTrump,,9095,20697,89120,"Cryin Chuck Schumer, compared to what other Senators have brought home to their states, has brought very little back to N.Y. A totally overrated loser, the one thing he has given them is SALT. He never even called me to stop it. No wonder Cuomo & most others can’t stand him. AOC!",,,,1.2562E+18,https://twitter.com/realDonaldTrump/status/1256195312965877760
5/1/20 12:07,realDonaldTrump,,17193,24927,108350,"Cryin’ Chuck Schumer was on a late night show using a false talking point over & over again. “We don’t have enough testing ,” he would repeat, when he knows we have done a great job on Testing, just like we have on Ventilators and everything else. He lied, gave NY SALT. Run AOC!",,,,1.25619E+18,https://twitter.com/realDonaldTrump/status/1256193615724007425
5/1/20 11:55,realDonaldTrump,TomFitton,8027,19336,81349,Dirty Cop!,,,,1.25619E+18,https://twitter.com/realDonaldTrump/status/1256190556839051264
5/1/20 11:54,realDonaldTrump,WhiteHouse,9280,15210,67688,"I have done more for farmers and ranchers than any President in history, and it has been my honor in doing so!",,,,1.25619E+18,https://twitter.com/realDonaldTrump/status/1256190183298473985
5/1/20 0:54,realDonaldTrump,,16333,37780,154928,“The only thing we got wrong is that it was even worse (the corruption) than we thought.” @Jim_Jordan DIRTY COPS!,,@Jim_Jordan,,1.25602E+18,https://twitter.com/realDonaldTrump/status/1256024228777857025
5/1/20 0:23,realDonaldTrump,,3760,11109,34586,"Vote @MikeGarcia2020 by May 12th! His opponent @ChristyforCA25 voted to fire teachers, and cut their salaries while bumping up her pay. Now she’s mocking our Great Vets! We need Navy Fighter Pilot Mike Garcia in #CA25!",,@MikeGarcia2020 @ChristyforCA25,#CA25,1.25602E+18,https://twitter.com/realDonaldTrump/status/1256016249169084417
5/1/20 0:11,realDonaldTrump,,2213,8395,32958,"....He is Strong on Crime, the Border, and Second Amendment. Tom has deep roots in Wisconsin, is a big Tax Cutter, and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany!",,,,1.25601E+18,https://twitter.com/realDonaldTrump/status/1256013240896835585
5/1/20 0:11,realDonaldTrump,,3467,13403,55419,"Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress to help us Make America Great Again! He will Fight for Small Business, supports our Incredible Farmers, Loves our Military and our Vets....",,@TomTiffanyWI,,1.25601E+18,https://twitter.com/realDonaldTrump/status/1256013239487549441
4/30/20 18:25,realDonaldTrump,,12860,16621,64122,"Over 120 MILLION Economic Impact Payments have already gone out to hardworking Americans! If you haven’t yet received your payment, go to http://IRS.gov and click on “GET MY PAYMENT” to receive your money FAST!",,,,1.25593E+18,https://twitter.com/realDonaldTrump/status/1255926261068763143
4/30/20 14:09,realDonaldTrump,,45107,44438,203953,"We can’t let the Fake News, and their partner, the Radical Left, Do Nothing Democrats, get away with stealing the Election. They tried that in 2016. How did that work out?",,,,1.25586E+18,https://twitter.com/realDonaldTrump/status/1255861756741726208
4/30/20 12:53,realDonaldTrump,GOPLeader,7283,12267,43305,The Do Nothing Democrats!,,,,1.25584E+18,https://twitter.com/realDonaldTrump/status/1255842713603387392
4/30/20 12:31,realDonaldTrump,realDonaldTrump,4052,11677,43986,FAKE NEWS!,,,,1.25584E+18,https://twitter.com/realDonaldTrump/status/1255837215927787520
4/30/20 12:30,realDonaldTrump,GenFlynn,2364,13356,58233,Great!,,,,1.25584E+18,https://twitter.com/realDonaldTrump/status/1255837028526297088
4/30/20 12:11,realDonaldTrump,,22261,54058,241267,DIRTY COP JAMES COMEY GOT CAUGHT!,,,,1.25583E+18,https://twitter.com/realDonaldTrump/status/1255832117583495169
4/30/20 12:02,realDonaldTrump,TomFitton,2692,13589,48286,Plus many!,,,,1.25583E+18,https://twitter.com/realDonaldTrump/status/1255829937690480643
4/30/20 11:59,realDonaldTrump,mitchellvii,6066,7981,39007,Really? Have you looked at the numbers lately!,,,,1.25583E+18,https://twitter.com/realDonaldTrump/status/1255829082660577283
4/30/20 11:56,realDonaldTrump,,11917,19420,115734,"FAKE POLLING, just like 2016 (but worse)!",,,,1.25583E+18,https://twitter.com/realDonaldTrump/status/1255828428814770176
4/30/20 11:47,realDonaldTrump,,16061,38399,163028,"What happened to General Michael Flynn, a war hero, should never be allowed to happen to a citizen of the United States again!",,,,1.25583E+18,https://twitter.com/realDonaldTrump/status/1255826177350144001
4/30/20 11:47,realDonaldTrump,,16516,28982,100282,"Does anybody really believe that Roger Stone, a man whose house was raided early in the morning by 29 gun toting FBI Agents (with Fake News @CNN closely in toe), was treated fairly. How about the jury forewoman with her unannounced hatred &amp; bias. Same scammers as General Flynn!",,@CNN,,1.25583E+18,https://twitter.com/realDonaldTrump/status/1255825998521741312
4/30/20 11:45,realDonaldTrump,,21298,17500,85121,"Despite reports to the contrary, Sweden is paying heavily for its decision not to lockdown. As of today, 2462 people have died there, a much higher number than the neighboring countries of Norway (207), Finland (206) or Denmark (443). The United States made the correct decision!",,,,1.25583E+18,https://twitter.com/realDonaldTrump/status/1255825648448348161
4/30/20 4:41,realDonaldTrump,,9183,19856,60578,Lyin’ Brian Williams of MSDNC!,,,,1.25572E+18,https://twitter.com/realDonaldTrump/status/1255718837762306049
4/30/20 4:23,realDonaldTrump,,44509,35455,148279,"I must admit that Lyin’ Brian Williams is, while dumber than hell, quite a bit smarter than Fake News @CNN “anchorman” Don Lemon, the “dumbest man on television”. Then you have Psycho Joe “What Ever Happened To Your Girlfriend?” Scarborough, another of the low I.Q. individuals!",,@CNN,,1.25571E+18,https://twitter.com/realDonaldTrump/status/1255714490554953736
4/30/20 4:09,realDonaldTrump,,15325,24582,109202,"Lyin’ Brian Williams of MSDNC, a Concast Scam Company, wouldn’t know the truth if it was nailed to his wooden forehead. Remember when he lied about his bravery in a helicopter? Totally made up story. He’s a true dummy who was thrown off Network News like a dog. Stay tuned!",,,,1.25571E+18,https://twitter.com/realDonaldTrump/status/1255710938075889664
4/30/20 4:01,realDonaldTrump,,13506,26630,118309,"Just told that Fake News @CNN is falsely reporting that I was recently shouting at my campaign manager over made up nonsense. Actually, he is doing a great job, I never shouted at him (been with me for years, including the 2016 win), &amp; have no intention to do so. Just FAKE NEWS!",,@CNN,,1.25571E+18,https://twitter.com/realDonaldTrump/status/1255708741950943233
4/30/20 3:52,realDonaldTrump,,16555,42763,146257,".@CNN doesn’t want to speak about their persecution of General Michael Flynn &amp; why they got the story so wrong. They, along with others, should pay a big price for what they have purposely done to this man &amp; his family. They won’t even cover the big breaking news about this scam!",,@CNN,,1.25571E+18,https://twitter.com/realDonaldTrump/status/1255706636972363776
4/30/20 3:11,realDonaldTrump,,3902,15825,53189,,,,,1.2557E+18,https://twitter.com/realDonaldTrump/status/1255696235970940934
4/30/20 0:52,realDonaldTrump,,1916,7618,48116,"Happy Birthday to three time Olympian and five term Congressman, @JimRyun!",,@jimryun,,1.25566E+18,https://twitter.com/realDonaldTrump/status/1255661296047067138
4/30/20 0:36,realDonaldTrump,,8042,27047,81498,,,,,1.25566E+18,https://twitter.com/realDonaldTrump/status/1255657225659523072
4/30/20 0:34,realDonaldTrump,,6916,28871,81124,,,,,1.25566E+18,https://twitter.com/realDonaldTrump/status/1255656645759246341
4/29/20 14:55,realDonaldTrump,TheRickWilson,9480,14713,60921,"No, I think Amash would make a wonderful candidate, especially since he is way behind in his district and has no chance of maintaining his Congressional seat. He almost always votes for the Do Nothing Dems anyway. I like him even more than Jill Stein!",,,,1.25551E+18,https://twitter.com/realDonaldTrump/status/1255510996623527936
4/29/20 14:42,realDonaldTrump,,7104,22075,69063,THANK YOU @MarkLevinShow!,,@marklevinshow,,1.25551E+18,https://twitter.com/realDonaldTrump/status/1255507868280856581
4/29/20 13:09,realDonaldTrump,maxwelltani,9122,22505,72760,At least they admit it. The Failing @nytimes &amp; @washingtonpost never correct their Fake Reporting!,,@nytimes @washingtonpost,,1.25548E+18,https://twitter.com/realDonaldTrump/status/1255484391364665351
4/29/20 4:23,realDonaldTrump,,63768,42533,258548,"The only reason the U.S. has reported one million cases of CoronaVirus is that our Testing is sooo much better than any other country in the World. Other countries are way behind us in Testing, and therefore show far fewer cases!",,,,1.25535E+18,https://twitter.com/realDonaldTrump/status/1255352014042738688
4/29/20 2:39,realDonaldTrump,,4167,17167,77795,THANK YOU MICHAEL! @bittyandbeaus,,@bittyandbeaus,,1.25533E+18,https://twitter.com/realDonaldTrump/status/1255325711960768514
4/28/20 20:24,realDonaldTrump,,8544,20874,88297, https://twitter.com/realDonaldTrump/status/1255145720136359945,,,,1.25523E+18,https://twitter.com/realDonaldTrump/status/1255231394923646976
4/28/20 20:14,realDonaldTrump,,7567,13388,61636,,,,,1.25523E+18,https://twitter.com/realDonaldTrump/status/1255228926428942339
4/28/20 14:43,realDonaldTrump,,8495,12598,49607,Thank you @BlueAngels and @AFThunderbirds! #AmericaStrong https://twitter.com/BlueAngels/status/1255144203849326594,,@BlueAngels @AFThunderbirds,#AmericaStrong,1.25515E+18,https://twitter.com/realDonaldTrump/status/1255145720136359945
4/28/20 13:57,realDonaldTrump,DiamondandSilk,12721,25013,111479,"But I love Diamond & Silk, and so do millions of people!",,,,1.25513E+18,https://twitter.com/realDonaldTrump/status/1255133977360265218
4/28/20 13:42,realDonaldTrump,,9407,25728,145794,Texas to open businesses in phases beginning Friday. Great job being done by @GregAbbott_TX,,@GregAbbott_TX,,1.25513E+18,https://twitter.com/realDonaldTrump/status/1255130302655148033
4/28/20 13:38,realDonaldTrump,,20849,32334,211666,Many States moving to SAFELY & QUICKLY reopen!,,,,1.25513E+18,https://twitter.com/realDonaldTrump/status/1255129366234890240
4/28/20 12:06,realDonaldTrump,,56930,38256,218004,"We are doing far more, and better, Testing than any other country in the world, and yet the media does nothing but complain. No matter how good a job is done, the same as with the Ventilators, they will never say we are doing a great job, they will only viciously gripe!",,,,1.25511E+18,https://twitter.com/realDonaldTrump/status/1255105998471249923
4/28/20 2:54,realDonaldTrump,Jim_Jordan,14712,29278,112495,Because Shifty is a crooked politician!,,,,1.25497E+18,https://twitter.com/realDonaldTrump/status/1254967193420402696
4/27/20 22:59,realDonaldTrump,,14592,17699,80171,,,,,1.25491E+18,https://twitter.com/realDonaldTrump/status/1254908072067313670
4/27/20 20:58,realDonaldTrump,,21640,15800,125593,I will be having a White House Press Conference today at 5:30 P.M. Thank you!,,,,1.25488E+18,https://twitter.com/realDonaldTrump/status/1254877727804600321
4/27/20 14:41,realDonaldTrump,,77313,46289,215946,"Why should the people and taxpayers of America be bailing out poorly run states (like Illinois, as example) and cities, in all cases Democrat run and managed, when most of the other states are not looking for bailout help? I am open to discussing anything, but just asking?",,,,1.25478E+18,https://twitter.com/realDonaldTrump/status/1254782650679615492
4/27/20 13:48,realDonaldTrump,,72752,79685,396507,"FAKE NEWS, THE ENEMY OF THE PEOPLE!",,,,1.25477E+18,https://twitter.com/realDonaldTrump/status/1254769296280031232
4/27/20 13:41,realDonaldTrump,,42661,46712,213700,"There has never been, in the history of our Country, a more vicious or hostile Lamestream Media than there is right now, even in the midst of a National Emergency, the Invisible Enemy!",,,,1.25477E+18,https://twitter.com/realDonaldTrump/status/1254767509460234243
4/27/20 12:20,realDonaldTrump,,35668,43016,174590,"Blame the Democrats for any “lateness” in your Enhanced Unemployment Insurance. I wanted the money to be paid directly, they insisted it be paid by states for distribution. I told them this would happen, especially with many states which have old computers.",,,,1.25475E+18,https://twitter.com/realDonaldTrump/status/1254747293414305792
4/27/20 1:42,realDonaldTrump,realDonaldTrump,26483,26630,133633,So true!,,,,1.25459E+18,https://twitter.com/realDonaldTrump/status/1254586604360011776
4/27/20 1:06,realDonaldTrump,DonaldJTrumpJr,5717,15887,60819,"American citizens! We were long ahead of Dems, who were all against the BAN.",,,,1.25458E+18,https://twitter.com/realDonaldTrump/status/1254577575449497602
4/27/20 0:59,realDonaldTrump,KayaJones,2672,11793,53790,Great!,,,,1.25458E+18,https://twitter.com/realDonaldTrump/status/1254575880510287872
4/27/20 0:22,realDonaldTrump,PressSec,6694,14052,55926,They are one of the worst in the “news” business. Total slime balls!,,,,1.25457E+18,https://twitter.com/realDonaldTrump/status/1254566538725797888
4/27/20 0:19,realDonaldTrump,DavidJUrban,7040,13275,56891,"They asked me to be at West Point on June 13th., & I will be there!",,,,1.25457E+18,https://twitter.com/realDonaldTrump/status/1254565907399139328
4/27/20 0:14,realDonaldTrump,IngrahamAngle,3273,9863,43521,"Laura, just another Fake News Report!",,,,1.25456E+18,https://twitter.com/realDonaldTrump/status/1254564582020059136
4/26/20 22:54,realDonaldTrump,,67947,32036,174274,"Does anybody get the meaning of what a so-called Noble (not Nobel) Prize is, especially as it pertains to Reporters and Journalists? Noble is defined as, “having or showing fine personal qualities or high moral principles and ideals.” Does sarcasm ever work?",,,,1.25454E+18,https://twitter.com/realDonaldTrump/status/1254544354603143168
4/26/20 21:53,realDonaldTrump,,12086,22818,90743,"Reports that H.H.S. Secretary @AlexAzar is going to be “fired” by me are Fake News. The Lamestream Media knows this, but they are desperate to create the perception of chaos &amp; havoc in the minds of the public. They never even called to ask. Alex is doing an excellent job!",,@AlexAzar,,1.25453E+18,https://twitter.com/realDonaldTrump/status/1254529069733105665
